,city,price,beds,baths,sqft,url,address,ins_dttm,extract_dttm,delete_dttm,orig_listing_price,list_price_change
344,Germantown,"$569,900",4 beds,2 baths,"1,692 ",https://www.redfin.com/WI/Germantown/W168N10185-Bittersweet-Trl-53022/home/191543027,"W168N10185 Bittersweet Trl, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$569,900",
345,Germantown,"$524,900",2 beds,2 baths,"1,979 ",https://www.redfin.com/WI/Germantown/W142N11249-Wrenwood-Pass-53022/unit-13-Unit-36/home/191540721,"W142N11249 Wrenwood Pass Bldg 13 - Unit 36, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$524,900",
346,Germantown,"$519,900",2 beds,2 baths,"1,863 ",https://www.redfin.com/WI/Germantown/W142N11247-Wrenwood-Pass-53022/unit-13-Unit-35/home/191540578,"W142N11247 Wrenwood Pass Bldg 13 - Unit 35, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$519,900",
347,Germantown,"$390,000",3 beds,2 baths,"2,045 ",https://www.redfin.com/WI/Germantown/N99W14127-Seven-Pines-Way-53022/unit-B-702/home/191308350,"N99W14127 Seven Pines Way Unit B (702), Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$390,000",
348,Germantown,"$209,000",2 beds,1 bath,936 ,https://www.redfin.com/WI/Germantown/N114W16680-Crown-Dr-53022/unit-4/home/89655102,"N114W16680 Crown Dr #4, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$209,000",
349,Germantown,"$675,000",4 beds,3 baths,"3,291 ",https://www.redfin.com/WI/Germantown/W127N10865-Coneflower-Cir-53022/home/89675687,"W127N10865 Coneflower Cir, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$675,000",
350,Germantown,"$448,000",3 beds,2 baths,"1,760 ",https://www.redfin.com/WI/Germantown/W143N9783-Ridgewood-Ln-53022/home/89681805,"W143N9783 Ridgewood Ln, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$448,000",
351,Germantown,"$659,900",3 beds,2 baths,"2,191 ",https://www.redfin.com/WI/Germantown/W168N10102-Bittersweet-Trl-53022/home/187471672,"W168N10102 Bittersweet Trl, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$659,900",
352,Germantown,"$634,900",3 beds,2.5 baths,"2,268 ",https://www.redfin.com/WI/Germantown/N101W17154-Tanglewood-Dr-53022/home/186230569,"N101W17154 Tanglewood Dr, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$634,900",
353,Germantown,"$549,000",5 beds,2.5 baths,"3,150 ",https://www.redfin.com/WI/Germantown/N116W12831-Elm-Ln-53022/home/89655638,"N116W12831 Elm Ln, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$549,000",
354,Germantown,"$379,900",3 beds,3.5 baths,"3,292 ",https://www.redfin.com/WI/Germantown/N115W16628-Royal-Ct-53022/home/191336225,"N115W16628 Royal Ct, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$379,900",
355,Germantown,"$639,900",3 beds,2 baths,"1,926 ",https://www.redfin.com/WI/Germantown/N119W15005-Ivy-Ln-53022/home/185154623,"N119W15005 Ivy Ln, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$639,900",
356,Germantown,"$588,900",4 beds,2.5 baths,"2,490 ",https://www.redfin.com/WI/Germantown/Germantown/Prescott/home/190915830,"Prescott Plan, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$588,900",
357,Germantown,"$699,900",3 beds,2.5 baths,"2,226 ",https://www.redfin.com/WI/Germantown/N101W16861-Tanglewood-Dr-53022/home/190881896,"N101W16861 Tanglewood Dr, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$699,900",
358,Germantown,"$559,900",3 beds,2.5 baths,"1,820 ",https://www.redfin.com/WI/Germantown/N101W17128-Tanglewood-Dr-53022/home/190809219,"N101W17128 Tanglewood Dr, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$559,900",
359,Germantown,"$789,900",3 beds,2.5 baths,"2,200 ",https://www.redfin.com/WI/Germantown/N111W12543-Strawgrass-Ln-53022/home/170571301,"N111W12543 Strawgrass Ln, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$789,900",
360,Germantown,"$709,999",4 beds,2.5 baths,"2,440 ",https://www.redfin.com/WI/Germantown/W148N10450-Blackbird-Pt-53022/home/184792288,"W148N10450 Blackbird Pt, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$709,999",
361,Germantown,"$399,900",2 beds,2 baths,"1,447 ",https://www.redfin.com/WI/Germantown/W140N9978-Seven-Pines-Way-53022/unit-A/home/190720024,"W140N9978 Seven Pines Way Unit A, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$399,900",
362,Germantown,"$674,900",3 beds,3.5 baths,"3,897 ",https://www.redfin.com/WI/Germantown/N99W14713-Amber-Dr-53022/home/57697007,"N99W14713 Amber Dr, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$674,900",
363,Germantown,"$546,900",4 beds,2 baths,"1,692 ",https://www.redfin.com/WI/Germantown/Germantown/Neenah/home/190402456,"Neenah Plan, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$546,900",
364,Germantown,"$654,900",3 beds,2.5 baths,"2,226 ",https://www.redfin.com/WI/Germantown/Germantown/Celina/home/190402453,"Celina Plan, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$654,900",
365,Germantown,"$646,900",3 beds,2.5 baths,"2,268 ",https://www.redfin.com/WI/Germantown/Germantown/Monona/home/190402447,"Monona Plan, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$646,900",
366,Germantown,"$520,900",3 beds,2.5 baths,"1,820 ",https://www.redfin.com/WI/Germantown/Germantown/Delavan/home/190402446,"Delavan Plan, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$520,900",
367,Germantown,"$660,900",4 beds,2.5 baths,"2,656 ",https://www.redfin.com/WI/Germantown/Germantown/Aubrey/home/190402442,"Aubrey Plan, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$660,900",
368,Germantown,"$680,900",3 beds,3.5 baths,"2,226 ",https://www.redfin.com/WI/Germantown/Germantown/Elsa/home/190402440,"Elsa Plan, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$680,900",
369,Germantown,"$642,900",3 beds,2 baths,"2,191 ",https://www.redfin.com/WI/Germantown/Germantown/Charlotte/home/190402439,"Charlotte Plan, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$642,900",
370,Germantown,"$657,900",4 beds,2.5 baths,"2,643 ",https://www.redfin.com/WI/Germantown/Germantown/Isabella/home/190402427,"Isabella Plan, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$657,900",
371,Germantown,"$521,900",3 beds,2 baths,"1,580 ",https://www.redfin.com/WI/Germantown/Germantown/Madison/home/190402425,"Madison Plan, Germantown, WI 53022",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$521,900",
372,Unknown,"$525,000",3 beds,2.5 baths,"1,600 ",https://www.redfin.com/WI/Unknown/9378-S-Alder-Pl-Unknown/unit-103/home/191200752,"9378 S Alder Pl #103, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$525,000",
373,Unknown,"$540,000",3 beds,2 baths,"1,614 ",https://www.redfin.com/WI/Unknown/4199-E-Hemlock-Dr-Unknown/unit-201/home/191200745,"4199 E Hemlock Dr #201, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$540,000",
374,Oak Creek,"$485,000",3 beds,2.5 baths,"1,644 ",https://www.redfin.com/WI/Oak-Creek/4163-E-Hemlock-Dr-53154/unit-103/home/189675118,"4163 E Hemlock Dr #103, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$485,000",
375,Oak Creek,"$749,700",3 beds,2.5 baths,"1,996 ",https://www.redfin.com/WI/Oak-Creek/4218-Lake-Vista-Blvd-53154/home/186099102,"4218 E Lake Vista Blvd, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$749,700",
376,Oak Creek,"$489,900",4 beds,2 baths,"2,213 ",https://www.redfin.com/WI/Oak-Creek/598-E-Pheasant-Run-53154/home/90266689,"598 E Pheasant Run, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$489,900",
377,Oak Creek,"$340,000",3 beds,2 baths,"1,532 ",https://www.redfin.com/WI/Oak-Creek/10321-S-Nicholson-Rd-53154/home/90299023,"10321 S Nicholson Rd, Milwaukee, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$340,000",
378,Oak Creek,"$309,900",3 beds,2 baths,"1,956 ",https://www.redfin.com/WI/Oak-Creek/2429-W-Rawson-Ave-53154/home/57997312,"2429 W Rawson Ave, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$309,900",
379,Oak Creek,"$725,000",4 beds,3.5 baths,"4,225 ",https://www.redfin.com/WI/Oak-Creek/10440-S-Nicholson-Rd-53154/home/90267586,"10440 S Nicholson Rd, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$725,000",
380,Oak Creek,"$354,800",3 beds,2 baths,"1,491 ",https://www.redfin.com/WI/Oak-Creek/2445-W-Sycamore-Ave-53154/home/90330052,"2445 W Sycamore Ave, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$354,800",
381,Oak Creek,"$450,000",2 beds,2 baths,"1,348 ",https://www.redfin.com/WI/Oak-Creek/4163-E-Hemlock-Dr-53154/unit-101/home/189666875,"4163 E Hemlock Dr #101, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$450,000",
382,Oak Creek,"$560,000",4 beds,2 baths,"1,991 ",https://www.redfin.com/WI/Oak-Creek/3268-E-Ryan-Rd-53154/home/90266256,"3268 E Ryan Rd, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$560,000",
383,Oak Creek,"$449,900",3 beds,2.5 baths,"1,961 ",https://www.redfin.com/WI/Oak-Creek/10434-S-Katie-Dr-53154/home/90267296,"10434 S Katie Dr, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$449,900",
384,Oak Creek,"$435,000",3 beds,2.5 baths,"1,810 ",https://www.redfin.com/WI/Oak-Creek/9865-S-Shepard-Ave-53154/home/90331119,"9865 S Shepard Ave, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$435,000",
385,Oak Creek,"$1,200,000",No Data Available,No Data Available,7.00 ,https://www.redfin.com/WI/Oak-Creek/9341-S-Howell-Ave-53154/home/67278037,"9341 S Howell Ave, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$1,200,000",
386,Oak Creek,"$182,900",No Data Available,No Data Available,0.30 ,https://www.redfin.com/WI/Oak-Creek/Lt14-Edgemont-DR-53154/home/191463539,"Lt14 Edgemont Dr, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$182,900",
387,Oak Creek,"$181,900",No Data Available,No Data Available,0.30 ,https://www.redfin.com/WI/Oak-Creek/Lt13-Edgemont-DR-53154/home/191463533,"Lt13 Edgemont Dr, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$181,900",
388,Oak Creek,"$180,900",No Data Available,No Data Available,0.30 ,https://www.redfin.com/WI/Oak-Creek/Lt11-Edgemont-DR-53154/home/191463523,"Lt11 Edgemont Dr, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$180,900",
389,Oak Creek,"$180,900",No Data Available,No Data Available,0.30 ,https://www.redfin.com/WI/Oak-Creek/Lt12-Edgemont-DR-53154/home/191463522,"Lt12 Edgemont Dr, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$180,900",
390,Oak Creek,"$183,900",No Data Available,No Data Available,0.30 ,https://www.redfin.com/WI/Oak-Creek/Lt8-Edgemont-DR-53154/home/191463506,"Lt8 Edgemont Dr, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$183,900",
391,Oak Creek,"$173,900",No Data Available,No Data Available,0.30 ,https://www.redfin.com/WI/Oak-Creek/Lt6-Edgemont-DR-53154/home/191463491,"Lt6 Edgemont Dr, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$173,900",
392,Oak Creek,"$172,900",No Data Available,No Data Available,0.30 ,https://www.redfin.com/WI/Oak-Creek/Lt5-Edgemont-DR-53154/home/191463487,"Lt5 Edgemont Dr, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$172,900",
393,Oak Creek,"$171,900",No Data Available,No Data Available,0.30 ,https://www.redfin.com/WI/Oak-Creek/Lt4-Edgemont-DR-53154/home/191463482,"Lt4 Edgemont Dr, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$171,900",
394,Oak Creek,"$170,900",No Data Available,No Data Available,0.30 ,https://www.redfin.com/WI/Oak-Creek/Lt3-Edgemont-DR-53154/home/191463431,"Lt3 Edgemont Dr, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$170,900",
395,Oak Creek,"$169,900",No Data Available,No Data Available,0.30 ,https://www.redfin.com/WI/Oak-Creek/Lt2-Edgemont-DR-53154/home/191463417,"Lt2 Edgemont Dr, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$169,900",
396,Oak Creek,"$159,900",No Data Available,No Data Available,0.30 ,https://www.redfin.com/WI/Oak-Creek/Lt1-Edgemont-DR-53154/home/191463378,"Lt1 Edgemont Dr, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$159,900",
397,Oak Creek,"$83,000",No Data Available,No Data Available,1.28 ,https://www.redfin.com/WI/Oak-Creek/7750-S-13th-St-53154/home/58089513,"7750 S 13th St, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$83,000",
398,Oak Creek,"$149,900",No Data Available,No Data Available,0.69 ,https://www.redfin.com/WI/Oak-Creek/10568-S-Alton-Rd-53154/home/90299530,"10568 S Alton Rd, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$149,900",
399,Oak Creek,"$124,900",No Data Available,No Data Available,0.63 ,https://www.redfin.com/WI/Oak-Creek/Lt4-S-13th-St-53154/home/190955960,"Lt4 S 13th St, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$124,900",
400,Oak Creek,"$124,900",No Data Available,No Data Available,0.63 ,https://www.redfin.com/WI/Oak-Creek/Lt3-S-13th-St-53154/home/190955956,"Lt3 S 13th St, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$124,900",
401,Oak Creek,"$289,770",No Data Available,No Data Available,3.11 ,https://www.redfin.com/WI/Oak-Creek/640-E-Darcy-Dr-53154/home/90265748,"640 E Darcy Dr, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$289,770",
402,Oak Creek,"$130,000",No Data Available,No Data Available,0.92 ,https://www.redfin.com/WI/Oak-Creek/3660-E-Fitzsimmons-Rd-53154/home/90298848,"3660 E Fitzsimmons Rd, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$130,000",
403,Oak Creek,"$759,900",No Data Available,No Data Available,4.02 ,https://www.redfin.com/WI/Oak-Creek/170-W-Ryan-Rd-53154/home/58103739,"170 W Ryan Rd, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$759,900",
404,Oak Creek,"$129,000",No Data Available,No Data Available,0.75 ,https://www.redfin.com/WI/Oak-Creek/3520-E-Fitzsimmons-Rd-53154/home/90298453,"3520 E Fitzsimmons Rd, Oak Creek, WI 53154",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$129,000",
405,Milwaukee,"$295,900",3 beds,1 bath,"1,775 ",https://www.redfin.com/WI/Milwaukee/3750-S-21st-St-53221/home/90245910,"3750 S 21st St, Milwaukee, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$295,900",
406,Milwaukee,"$325,000",3 beds,2 baths,"1,651 ",https://www.redfin.com/WI/Milwaukee/3205-W-Grange-Ave-53221/home/90294972,"3205 W Grange Ave, Greenfield, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$325,000",
407,Milwaukee,"$295,900",3 beds,1.5 baths,"1,853 ",https://www.redfin.com/WI/Milwaukee/5643-S-25th-St-53221/home/90382114,"5643 S 25th St, Milwaukee, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$295,900",
408,Milwaukee,"$379,900",6 beds,2 baths,"2,374 ",https://www.redfin.com/WI/Milwaukee/1711-W-Bolivar-Ave-53221/unit-1713/home/177381801,"1711 W Bolivar Ave #1713, Milwaukee, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$379,900",
409,Milwaukee,"$299,900",4 beds,2 baths,"1,851 ",https://www.redfin.com/WI/Milwaukee/5376-S-25th-St-53221/home/87811433,"5376 S 25th St, Milwaukee, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$299,900",
410,Milwaukee,"$215,000",4 beds,1 bath,928 ,https://www.redfin.com/WI/Milwaukee/3413-W-Ramsey-Ave-53221/home/57872057,"3413 W Ramsey Ave, Greenfield, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$215,000",
411,Milwaukee,"$349,900",3 beds,1.5 baths,"1,957 ",https://www.redfin.com/WI/Milwaukee/1701-W-Clayton-Crest-Ave-53221/home/57958545,"1701 W Clayton Crest Ave, Milwaukee, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$349,900",
412,Milwaukee,"$324,900",3 beds,2 baths,"1,828 ",https://www.redfin.com/WI/Milwaukee/1913-W-Edgerton-Ave-53221/home/90250638,"1913 W Edgerton Ave, Milwaukee, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$324,900",
413,Milwaukee,"$169,900",2 beds,1.5 baths,"1,616 ",https://www.redfin.com/WI/Milwaukee/6360-S-20th-St-53221/home/90252338,"6360 S 20th St, Milwaukee, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$169,900",
414,Milwaukee,"$475,000",4 beds,2.5 baths,"2,210 ",https://www.redfin.com/WI/Milwaukee/3810-S-Cherokee-Way-53221/home/57980019,"3810 S Cherokee Way, Milwaukee, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$475,000",
415,Milwaukee,"$244,500",2 beds,2 baths,"1,454 ",https://www.redfin.com/WI/Milwaukee/3518-S-Toldt-Cir-53221/home/58033068,"3518 S Toldt Cir, Milwaukee, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$244,500",
416,Milwaukee,"$329,900",4 beds,2 baths,"1,815 ",https://www.redfin.com/WI/Milwaukee/4654-S-14th-St-53221/home/90381241,"4654 S 14th St, Milwaukee, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$329,900",
417,Milwaukee,"$290,000",3 beds,2 baths,"1,841 ",https://www.redfin.com/WI/Milwaukee/2501-W-Henry-Ave-53221/home/57984232,"2501 W Henry Ave, Milwaukee, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$290,000",
418,Milwaukee,"$189,900",2 beds,1 bath,940 ,https://www.redfin.com/WI/Milwaukee/4173-S-14th-St-53221/home/90248502,"4173 S 14th St, Milwaukee, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$189,900",
419,Greenfield,"$576,900",4 beds,2.5 baths,"2,342 ",https://www.redfin.com/WI/Greenfield/4876-S-34th-St-53221/unit-9/home/189083237,"4876 S 34th St Lot 9, Greenfield, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$576,900",
420,Greenfield,"$594,120",4 beds,2.5 baths,"2,342 ",https://www.redfin.com/WI/Greenfield/4862-S-34th-St-53221/unit-8/home/189083094,"4862 S 34th St Lot 8, Greenfield, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$594,120",
421,Greenfield,"$666,632",4 beds,2.5 baths,"2,342 ",https://www.redfin.com/WI/Greenfield/4848-S-34th-St-53221/unit-7/home/189082753,"4848 S 34th St Lot 7, Greenfield, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$666,632",
422,Greenfield,"$622,990",4 beds,2.5 baths,"2,342 ",https://www.redfin.com/WI/Greenfield/4849-S-34th-St-53221/unit-6/home/189082597,"4849 S 34th St Lot 6, Greenfield, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$622,990",
423,Greenfield,"$588,697",4 beds,2.5 baths,"2,342 ",https://www.redfin.com/WI/Greenfield/4867-S-34th-St-53221/unit-5/home/189082358,"4867 S 34th St Lot 5, Greenfield, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$588,697",
424,Greenfield,"$578,265",4 beds,2.5 baths,"2,342 ",https://www.redfin.com/WI/Greenfield/4875-S-34th-St-53221/unit-4/home/189082262,"4875 S 34th St Lot 4, Greenfield, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$578,265",
425,Greenfield,"$556,375",4 beds,2.5 baths,"2,342 ",https://www.redfin.com/WI/Greenfield/4862-S-35th-St-53221/unit-2/home/189081821,"4862 S 35th St Lot 2, Greenfield, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$556,375",
426,Greenfield,"$555,000",4 beds,2.5 baths,"2,342 ",https://www.redfin.com/WI/Greenfield/4876-S-35th-St-53221/unit-1/home/189072521,"4876 S 35th St Lot 1, Greenfield, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$555,000",
427,Greenfield,"$419,900",3 beds,2 baths,"1,528 ",https://www.redfin.com/WI/Greenfield/3914-W-Plainfield-Ave-53221/home/183356155,"3914 W Plainfield Ave, Greenfield, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$419,900",
428,Greenfield,"$424,900",3 beds,2 baths,"1,548 ",https://www.redfin.com/WI/Greenfield/3922-W-Plainfield-Ave-53221/home/183356772,"3922 W Plainfield Ave, Greenfield, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$424,900",
429,Milwaukee,"$269,900",3 beds,1.5 baths,"1,375 ",https://www.redfin.com/WI/Milwaukee/4410-S-45th-St-53220/home/90320042,"4410 S 45th St, Greenfield, WI 53220",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$269,900",
430,Milwaukee,"$640,000",4 beds,3 baths,"4,149 ",https://www.redfin.com/WI/Milwaukee/4955-S-43rd-St-53220/home/90329309,"4955 S 43rd St, Greenfield, WI 53220",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$640,000",
431,Milwaukee,"$274,900",3 beds,1.5 baths,"1,527 ",https://www.redfin.com/WI/Milwaukee/7810-W-Warnimont-Ave-53220/home/90379758,"7810 W Warnimont Ave, Milwaukee, WI 53220",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$274,900",
432,Milwaukee,"$309,000",3 beds,2 baths,"1,741 ",https://www.redfin.com/WI/Milwaukee/4889-W-Maple-Leaf-Cir-53220/home/90328777,"4889 W Maple Leaf Cir, Greenfield, WI 53220",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$309,000",
433,Milwaukee,"$169,900",2 beds,1.5 baths,"1,271 ",https://www.redfin.com/WI/Milwaukee/4910-W-Colonial-Ct-53220/home/90328474,"4910 W Colonial Ct, Greenfield, WI 53220",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$169,900",
434,Milwaukee,"$355,000",3 beds,2 baths,"1,649 ",https://www.redfin.com/WI/Milwaukee/4400-S-50th-St-53220/home/57814285,"4400 S 50th St, Greenfield, WI 53220",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$355,000",
435,Milwaukee,"$74,400",No Data Available,No Data Available,"5,227 ",https://www.redfin.com/WI/Milwaukee/4225-W-Willow-Way-53221/home/58080504,"4225 W Willow Way, Milwaukee, WI 53221",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$74,400",
436,Milwaukee,"$349,900",3 beds,2 baths,"1,527 ",https://www.redfin.com/WI/Milwaukee/3253-S-83rd-St-53219/home/90376504,"3253 S 83rd St, Milwaukee, WI 53219",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$349,900",
437,Greendale,"$297,000",3 beds,1.5 baths,"1,382 ",https://www.redfin.com/WI/Greendale/5598-Angle-Ln-53129/home/57952129,"5598 Angle Ln, Greendale, WI 53129",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$297,000",
438,Greendale,"$415,000",4 beds,2 baths,"1,469 ",https://www.redfin.com/WI/Greendale/5836-Oxford-Dr-53129/home/58663310,"5836 Oxford Dr, Greendale, WI 53129",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$415,000",
439,Milwaukee,"$299,900",3 beds,2 baths,"1,114 ",https://www.redfin.com/WI/Milwaukee/3329-S-79th-St-53219/home/90241070,"3329 S 79th St, Milwaukee, WI 53219",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$299,900",
440,Milwaukee,"$245,000",3 beds,1 bath,864 ,https://www.redfin.com/WI/Milwaukee/3462-S-63rd-St-53219/home/90242267,"3462 S 63rd St, Milwaukee, WI 53219",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$245,000",
441,Milwaukee,"$289,900",3 beds,2 baths,"1,860 ",https://www.redfin.com/WI/Milwaukee/3658-S-89th-St-53228/home/90380076,"3658 S 89th St, Milwaukee, WI 53228",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$289,900",
442,Milwaukee,"$200,000",2 beds,2 baths,"1,048 ",https://www.redfin.com/WI/Milwaukee/3239-S-58th-St-53219/unit-102/home/191618891,"3239 S 58th St #102, Milwaukee, WI 53219",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$200,000",
443,Greendale,"$389,900",3 beds,1.5 baths,"2,047 ",https://www.redfin.com/WI/Greendale/5364-Orchard-Ln-53129/home/90261375,"5364 Orchard Ln, Milwaukee, WI 53219",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$389,900",
444,Greendale,"$349,900",3 beds,3 baths,"1,854 ",https://www.redfin.com/WI/Greendale/7313-Edgemont-Ave-53129/home/90261066,"7313 Edgemont Ave, Greendale, WI 53129",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$349,900",
445,Milwaukee,"$149,900",2 beds,1.5 baths,898 ,https://www.redfin.com/WI/Milwaukee/8535-W-Waterford-Ave-53228/unit-3/home/90292483,"8535 W Waterford Ave #3, Greenfield, WI 53228",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$149,900",
446,Milwaukee,"$334,900",5 beds,2 baths,"2,221 ",https://www.redfin.com/WI/Milwaukee/3605-W-Ohio-Ave-53215/home/58058227,"3605 W Ohio Ave, Milwaukee, WI 53215",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$334,900",
